borough,variable,value,borough_category,is_per_capita
Enfield,Winter service - per capita,0.8212121212121212,Outer London,1
Greenwich,Winter service - per capita,1.563472846765825,Outer London,1
Hackney,Winter service - per capita,0.2353395061728395,Inner London,1
Hammersmith and Fulham,Winter service - per capita,1.0589519650655022,Inner London,1
Haringey,Winter service - per capita,0.7645722937168812,Inner London,1
Harrow,Winter service - per capita,0.8419441255262151,Outer London,1
Havering,Winter service - per capita,1.816793893129771,Outer London,1
Hillingdon,Winter service - per capita,0.0,Outer London,1
Hounslow,Winter service - per capita,1.172796668979875,Outer London,1
Islington,Winter service - per capita,0.5170821791320406,Inner London,1
Kensington and Chelsea,Winter service - per capita,0.0,Inner London,1
Kingston upon Thames,Winter service - per capita,2.9166666666666665,Outer London,1
Lambeth,Winter service - per capita,0.0,Inner London,1
Lewisham,Winter service - per capita,1.0844976713240186,Inner London,1
Merton,Winter service - per capita,0.6087360594795539,Outer London,1
Newham,Winter service - per capita,1.3073198518940472,Inner London,1
Redbridge,Winter service - per capita,0.9764743796326136,Outer London,1
Richmond upon Thames,Winter service - per capita,1.4139344262295082,Outer London,1
Southwark,Winter service - per capita,0.5264868378290543,Inner London,1
Sutton,Winter service - per capita,0.38645038167938933,Outer London,1
Tower Hamlets,Winter service - per capita,0.49629390912020627,Inner London,1
Waltham Forest,Winter service - per capita,1.598419540229885,Outer London,1
Wandsworth,Winter service - per capita,0.616793893129771,Inner London,1
Westminster,Winter service - per capita,1.6054821341164953,Inner London,1
Barking and Dagenham,Street lighting (including energy costs) - per capita,6.683417085427136,Outer London,1
Barnet,Street lighting (including energy costs) - per capita,24.5568969946057,Outer London,1
Bexley,Street lighting (including energy costs) - per capita,6.924949290060852,Outer London,1
Brent,Street lighting (including energy costs) - per capita,4.620364920541495,Outer London,1
Bromley,Street lighting (including energy costs) - per capita,12.024242424242424,Outer London,1
Camden,Street lighting (including energy costs) - per capita,0.851975249881009,Inner London,1
Croydon,Street lighting (including energy costs) - per capita,16.11310133060389,Outer London,1
Ealing,Street lighting (including energy costs) - per capita,19.08199400708254,Outer London,1
Enfield,Street lighting (including energy costs) - per capita,15.86969696969697,Outer London,1
Greenwich,Street lighting (including energy costs) - per capita,7.495676236596333,Outer London,1
Hackney,Street lighting (including energy costs) - per capita,4.4907407407407405,Inner London,1
Hammersmith and Fulham,Street lighting (including energy costs) - per capita,5.687772925764192,Inner London,1
Haringey,Street lighting (including energy costs) - per capita,4.75775927327782,Inner London,1
Harrow,Street lighting (including energy costs) - per capita,7.734404898584003,Outer London,1
Havering,Street lighting (including energy costs) - per capita,8.202290076335878,Outer London,1
Hillingdon,Street lighting (including energy costs) - per capita,4.439359267734554,Outer London,1
Hounslow,Street lighting (including energy costs) - per capita,15.641915336571826,Outer London,1
Islington,Street lighting (including energy costs) - per capita,19.48753462603878,Inner London,1
Kensington and Chelsea,Street lighting (including energy costs) - per capita,20.0836820083682,Inner London,1
Kingston upon Thames,Street lighting (including energy costs) - per capita,9.589285714285714,Outer London,1
Lambeth,Street lighting (including energy costs) - per capita,12.314231738035264,Inner London,1
Lewisham,Street lighting (including energy costs) - per capita,8.729208250166334,Inner London,1
Merton,Street lighting (including energy costs) - per capita,4.5817843866171,Outer London,1
Newham,Street lighting (including energy costs) - per capita,2.6146397037880944,Inner London,1
Redbridge,Street lighting (including energy costs) - per capita,12.671608121173058,Outer London,1
Richmond upon Thames,Street lighting (including energy costs) - per capita,9.528688524590164,Outer London,1
Southwark,Street lighting (including energy costs) - per capita,11.11147221319467,Inner London,1
Sutton,Street lighting (including energy costs) - per capita,7.041984732824427,Outer London,1
Tower Hamlets,Street lighting (including energy costs) - per capita,6.426039316790203,Inner London,1
Waltham Forest,Street lighting (including energy costs) - per capita,11.781609195402298,Outer London,1
Wandsworth,Street lighting (including energy costs) - per capita,7.004580152671756,Inner London,1
Westminster,Street lighting (including energy costs) - per capita,9.951052373959863,Inner London,1
Barking and Dagenham,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Barnet,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Bexley,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Brent,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Bromley,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Camden,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Croydon,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Ealing,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Enfield,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Greenwich,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Hackney,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Hammersmith and Fulham,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Haringey,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Harrow,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Havering,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Hillingdon,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Hounslow,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Islington,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Kensington and Chelsea,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Kingston upon Thames,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Lambeth,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Lewisham,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Merton,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Newham,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Redbridge,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Richmond upon Thames,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Southwark,Traffic management and road safety: congestion charging - per capita,-0.21449463763405915,Inner London,1
Sutton,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Tower Hamlets,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Waltham Forest,Traffic management and road safety: congestion charging - per capita,0.0,Outer London,1
Wandsworth,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Westminster,Traffic management and road safety: congestion charging - per capita,0.0,Inner London,1
Barking and Dagenham,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Barnet,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Bexley,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Brent,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-1.1683343143025309,Outer London,1
Bromley,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-2.4515151515151516,Outer London,1
Camden,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Croydon,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Ealing,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-3.6774720784527375,Outer London,1
Enfield,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Greenwich,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-16.35074368730543,Outer London,1
Hackney,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.23148148148148148,Inner London,1
Hammersmith and Fulham,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Haringey,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Harrow,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Havering,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Hillingdon,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Hounslow,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.5655794587092297,Outer London,1
Islington,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Kensington and Chelsea,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Kingston upon Thames,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-2.8214285714285716,Outer London,1
Lambeth,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Lewisham,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Merton,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-10.004646840148698,Outer London,1
Newham,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-0.8914839077185986,Inner London,1
Redbridge,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Richmond upon Thames,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Outer London,1
Southwark,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
Sutton,Traffic management and road safety: traffic management � bus lane enforcement - per capita,-0.11927480916030535,Outer London,1
Tower Hamlets,Traffic management and road safety: traffic management � bus lane enforcement - per capita,0.0,Inner London,1
